sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
9115,2024-07-09 15:28:10.573000,2024-07-09 15:28:10.573000,31,19,11,26579,3.99,2,2024-07-14,2024-07-14,19
9116,2024-07-09 15:51:09.978000,2024-07-09 15:51:09.978000,100,11,11,70126,2.05,3,2024-07-10,2024-07-10,12
9117,2024-07-09 16:28:10.115000,2024-07-09 16:28:10.115000,33,17,20,71760,3.56,2,2024-07-14,2024-07-09,23
9118,2024-07-09 17:10:09.978000,2024-07-09 17:10:09.978000,160,11,2,49433,3.40,3,2024-07-12,2024-07-11,17
9119,2024-07-09 18:44:09.789000,2024-07-09 18:44:09.789000,174,5,8,59467,2.20,3,2024-07-12,2024-07-11,27
9120,2024-07-09 18:53:10.217000,2024-07-09 18:53:10.217000,30,7,15,21066,2.16,3,2024-07-14,2024-07-15,30
9121,2024-07-10 09:03:10.152000,2024-07-10 09:03:10.152000,77,8,3,76278,3.63,3,2024-07-12,2024-07-13,14
9122,2024-07-10 09:17:09.715000,2024-07-10 09:17:09.715000,88,6,1,34118,3.48,1,2024-07-14,2024-07-15,27
9123,2024-07-10 09:50:09.862000,2024-07-10 09:50:09.862000,44,4,15,55908,3.32,3,2024-07-14,2024-07-16,8
9124,2024-07-10 10:09:09.908000,2024-07-10 10:09:09.908000,58,18,20,76658,3.16,1,2024-07-17,2024-07-11,1
9125,2024-07-10 10:25:10.188000,2024-07-10 10:25:10.188000,318,9,5,1453,2.45,3,2024-07-12,2024-07-12,14
9126,2024-07-10 10:56:09.886000,2024-07-10 10:56:09.886000,28,3,8,99036,3.71,1,2024-07-13,2024-07-12,28
9127,2024-07-10 11:53:09.773000,2024-07-10 11:53:09.773000,98,20,19,76559,3.21,2,2024-07-11,2024-07-12,6
9128,2024-07-10 11:58:10.166000,2024-07-10 11:58:10.166000,253,19,4,94523,2.03,2,2024-07-14,2024-07-12,24
9129,2024-07-10 12:24:10.024000,2024-07-10 12:24:10.024000,81,20,3,99609,2.45,1,2024-07-14,2024-07-14,8
9130,2024-07-10 12:42:09.912000,2024-07-10 12:42:09.912000,172,5,7,49187,3.96,1,2024-07-13,2024-07-14,19
9131,2024-07-10 14:27:09.935000,2024-07-10 14:27:09.935000,280,18,14,20786,3.33,1,2024-07-11,2024-07-13,18
9132,2024-07-10 15:13:09.874000,2024-07-10 15:13:09.874000,308,9,16,67035,2.04,3,2024-07-11,2024-07-10,13
9133,2024-07-10 15:16:09.979000,2024-07-10 15:16:09.979000,359,5,7,36973,2.93,1,2024-07-12,2024-07-13,30
9134,2024-07-10 15:41:09.874000,2024-07-10 15:41:09.874000,255,14,20,58547,3.46,1,2024-07-15,2024-07-13,25
9135,2024-07-10 16:30:10.300000,2024-07-10 16:30:10.300000,233,11,2,14318,2.95,3,2024-07-13,2024-07-11,7
9136,2024-07-10 17:15:09.922000,2024-07-10 17:15:09.922000,7,16,8,95214,3.28,1,2024-07-12,2024-07-15,5
9137,2024-07-10 17:28:09.967000,2024-07-10 17:28:09.967000,110,12,9,76681,3.48,3,2024-07-14,2024-07-12,7
9138,2024-07-11 09:11:09.942000,2024-07-11 09:11:09.942000,324,11,5,12243,3.07,3,2024-07-15,2024-07-14,24
9139,2024-07-11 09:24:09.848000,2024-07-11 09:24:09.848000,377,3,10,87442,2.15,1,2024-07-16,2024-07-12,26
9140,2024-07-11 09:25:09.820000,2024-07-11 09:25:09.820000,59,12,19,6503,2.32,1,2024-07-12,2024-07-13,25
9141,2024-07-11 09:26:10.286000,2024-07-11 09:26:10.286000,58,1,8,23001,2.31,3,2024-07-13,2024-07-12,15
9142,2024-07-11 09:53:10.265000,2024-07-11 09:53:10.265000,312,20,5,78900,2.14,3,2024-07-17,2024-07-15,8
9143,2024-07-11 10:02:09.852000,2024-07-11 10:02:09.852000,308,13,6,40065,3.33,2,2024-07-17,2024-07-13,27
9144,2024-07-11 10:59:09.770000,2024-07-11 10:59:09.770000,163,6,19,76421,3.17,2,2024-07-11,2024-07-13,2
9145,2024-07-11 11:20:09.843000,2024-07-11 11:20:09.843000,214,9,20,92460,3.30,3,2024-07-13,2024-07-15,9
9146,2024-07-11 12:28:10.174000,2024-07-11 12:28:10.174000,25,7,3,88107,3.72,2,2024-07-13,2024-07-15,11
9147,2024-07-11 12:35:09.903000,2024-07-11 12:35:09.903000,202,4,9,92448,3.74,3,2024-07-11,2024-07-13,25
9148,2024-07-11 13:19:09.991000,2024-07-11 13:19:09.991000,307,9,10,76304,2.85,1,2024-07-12,2024-07-12,30
9149,2024-07-11 13:50:09.954000,2024-07-11 13:50:09.954000,335,12,16,62404,3.09,2,2024-07-13,2024-07-14,21
9150,2024-07-11 13:57:09.978000,2024-07-11 13:57:09.978000,98,9,10,72683,2.44,1,2024-07-11,2024-07-12,2
9151,2024-07-11 14:09:09.738000,2024-07-11 14:09:09.738000,234,6,17,15421,2.90,3,2024-07-14,2024-07-15,22
9152,2024-07-11 14:20:10.148000,2024-07-11 14:20:10.148000,64,5,10,9397,3.88,2,2024-07-15,2024-07-13,2
9153,2024-07-11 14:52:09.819000,2024-07-11 14:52:09.819000,13,15,5,28915,2.17,1,2024-07-13,2024-07-12,16
9154,2024-07-11 14:53:09.792000,2024-07-11 14:53:09.792000,390,14,18,11346,3.43,1,2024-07-14,2024-07-17,27
9155,2024-07-11 15:10:10.142000,2024-07-11 15:10:10.142000,371,11,15,9061,3.90,2,2024-07-14,2024-07-16,27
9156,2024-07-11 15:24:09.975000,2024-07-11 15:24:09.975000,11,10,6,77502,3.20,2,2024-07-12,2024-07-12,6
9157,2024-07-11 15:32:09.998000,2024-07-11 15:32:09.998000,55,7,12,93784,3.74,1,2024-07-12,2024-07-15,11
9158,2024-07-11 15:47:10.264000,2024-07-11 15:47:10.264000,248,17,20,21487,2.80,1,2024-07-14,2024-07-14,2
9159,2024-07-11 15:54:09.921000,2024-07-11 15:54:09.921000,351,8,16,77797,3.07,2,2024-07-18,2024-07-17,22
9160,2024-07-11 16:13:10.234000,2024-07-11 16:13:10.234000,157,17,17,11719,3.22,2,2024-07-13,2024-07-17,25
9161,2024-07-11 16:37:09.959000,2024-07-11 16:37:09.959000,25,17,17,22926,3.67,2,2024-07-12,2024-07-15,1
9162,2024-07-11 16:53:09.937000,2024-07-11 16:53:09.937000,364,8,12,31972,3.91,2,2024-07-17,2024-07-13,2
9163,2024-07-11 17:22:10.086000,2024-07-11 17:22:10.086000,199,14,11,50466,2.28,3,2024-07-18,2024-07-16,29
9164,2024-07-11 17:45:09.822000,2024-07-11 17:45:09.822000,47,17,11,73930,2.71,3,2024-07-15,2024-07-15,8
9165,2024-07-11 17:58:10.143000,2024-07-11 17:58:10.143000,284,2,6,1092,3.43,2,2024-07-15,2024-07-15,7
9166,2024-07-11 18:32:10.093000,2024-07-11 18:32:10.093000,375,14,20,45254,3.66,2,2024-07-16,2024-07-16,8
9167,2024-07-12 08:28:10.226000,2024-07-12 08:28:10.226000,191,8,3,16220,3.95,3,2024-07-14,2024-07-14,24
9168,2024-07-12 08:45:10.302000,2024-07-12 08:45:10.302000,296,8,6,24336,2.03,3,2024-07-16,2024-07-17,5
9169,2024-07-12 08:50:10.178000,2024-07-12 08:50:10.178000,235,4,11,3303,2.57,3,2024-07-18,2024-07-17,7
9170,2024-07-12 09:16:09.937000,2024-07-12 09:16:09.937000,102,1,9,91888,3.74,2,2024-07-14,2024-07-14,3
9171,2024-07-12 09:31:10.195000,2024-07-12 09:31:10.195000,342,7,18,67807,2.95,2,2024-07-17,2024-07-14,11
9172,2024-07-12 09:37:09.837000,2024-07-12 09:37:09.837000,160,20,18,51859,3.53,2,2024-07-17,2024-07-13,25
9173,2024-07-12 09:58:10.160000,2024-07-12 09:58:10.160000,160,20,9,30598,2.53,1,2024-07-15,2024-07-12,9
9174,2024-07-12 10:09:09.723000,2024-07-12 10:09:09.723000,362,8,3,81240,3.37,3,2024-07-17,2024-07-14,11
9175,2024-07-12 10:19:10.186000,2024-07-12 10:19:10.186000,367,6,13,67807,2.52,1,2024-07-15,2024-07-14,26
9176,2024-07-12 10:28:10.266000,2024-07-12 10:28:10.266000,266,9,7,61768,3.12,3,2024-07-18,2024-07-16,12
9177,2024-07-12 10:50:10.301000,2024-07-12 10:50:10.301000,386,20,9,4831,2.37,3,2024-07-18,2024-07-13,11
9178,2024-07-12 11:26:10.082000,2024-07-12 11:26:10.082000,225,16,12,54422,2.65,3,2024-07-16,2024-07-15,11
9179,2024-07-12 11:39:09.756000,2024-07-12 11:39:09.756000,315,7,14,75533,3.65,3,2024-07-19,2024-07-17,19
9180,2024-07-12 11:48:10.238000,2024-07-12 11:48:10.238000,186,3,11,18334,3.52,3,2024-07-14,2024-07-14,25
9181,2024-07-12 12:21:09.991000,2024-07-12 12:21:09.991000,251,8,19,25986,3.07,2,2024-07-12,2024-07-16,7
9182,2024-07-12 12:41:12.401000,2024-07-12 12:41:12.401000,371,5,2,65883,2.42,3,2024-07-17,2024-07-14,3
9183,2024-07-12 14:08:09.982000,2024-07-12 14:08:09.982000,248,10,9,63107,3.59,3,2024-07-13,2024-07-14,20
9184,2024-07-12 14:33:10.118000,2024-07-12 14:33:10.118000,87,15,2,9365,3.27,2,2024-07-19,2024-07-15,30
9185,2024-07-12 15:12:10.079000,2024-07-12 15:12:10.079000,136,19,16,9363,3.85,1,2024-07-13,2024-07-14,8
9186,2024-07-12 15:14:10.148000,2024-07-12 15:14:10.148000,203,19,13,16980,3.45,2,2024-07-16,2024-07-15,30
9187,2024-07-12 16:04:09.692000,2024-07-12 16:04:09.692000,382,11,5,91121,3.11,2,2024-07-15,2024-07-18,11
9188,2024-07-12 17:09:09.932000,2024-07-12 17:09:09.932000,247,7,3,53004,2.94,1,2024-07-14,2024-07-16,8
9189,2024-07-12 17:52:10.225000,2024-07-12 17:52:10.225000,76,7,14,60751,2.98,3,2024-07-17,2024-07-16,28
9190,2024-07-12 17:56:09.916000,2024-07-12 17:56:09.916000,333,20,18,76294,3.49,1,2024-07-14,2024-07-15,30
9191,2024-07-12 18:40:10.282000,2024-07-12 18:40:10.282000,317,14,7,94042,2.07,2,2024-07-16,2024-07-18,16
9192,2024-07-15 08:28:10.304000,2024-07-15 08:28:10.304000,230,5,15,90840,2.20,2,2024-07-22,2024-07-15,24
9193,2024-07-15 09:10:10.122000,2024-07-15 09:10:10.122000,185,13,3,14746,2.34,1,2024-07-16,2024-07-16,11
9194,2024-07-15 09:15:09.712000,2024-07-15 09:15:09.712000,236,17,1,34106,2.32,1,2024-07-18,2024-07-17,17
3757,2023-08-16 09:32:09.989000,2023-08-16 09:32:09.989000,176,1,9,62678,2.48,2,2023-08-16,2023-08-20,19
9195,2024-07-15 10:48:10.270000,2024-07-15 10:48:10.270000,105,12,10,12813,3.56,1,2024-07-20,2024-07-17,20
9196,2024-07-15 10:53:10.110000,2024-07-15 10:53:10.110000,299,14,1,6770,2.68,1,2024-07-19,2024-07-15,7
9197,2024-07-15 11:03:10.183000,2024-07-15 11:03:10.183000,388,11,15,49028,3.64,1,2024-07-20,2024-07-18,21
9198,2024-07-15 11:07:09.699000,2024-07-15 11:07:09.699000,142,1,9,73553,2.67,1,2024-07-20,2024-07-19,10
9199,2024-07-15 11:53:09.964000,2024-07-15 11:53:09.964000,18,13,9,8047,2.00,2,2024-07-21,2024-07-17,8
9200,2024-07-15 12:03:10.316000,2024-07-15 12:03:10.316000,18,20,5,39079,3.86,1,2024-07-16,2024-07-18,6
9201,2024-07-15 12:11:09.888000,2024-07-15 12:11:09.888000,208,12,13,5144,2.92,3,2024-07-20,2024-07-15,1
9202,2024-07-15 12:51:10.204000,2024-07-15 12:51:10.204000,290,17,13,40450,2.18,1,2024-07-19,2024-07-19,25
9203,2024-07-15 13:14:10.253000,2024-07-15 13:14:10.253000,170,3,12,32763,2.07,2,2024-07-21,2024-07-17,10
9204,2024-07-15 14:03:10.199000,2024-07-15 14:03:10.199000,228,20,7,35007,3.19,3,2024-07-16,2024-07-20,28
9205,2024-07-15 14:17:09.884000,2024-07-15 14:17:09.884000,35,5,2,1289,2.96,1,2024-07-19,2024-07-19,27
9206,2024-07-15 14:20:10.332000,2024-07-15 14:20:10.332000,51,3,6,98262,3.81,3,2024-07-19,2024-07-21,20
9207,2024-07-15 14:38:09.987000,2024-07-15 14:38:09.987000,212,4,4,97913,3.96,2,2024-07-18,2024-07-17,12
9208,2024-07-15 15:06:10.383000,2024-07-15 15:06:10.383000,220,16,20,91514,2.64,1,2024-07-16,2024-07-19,16
9209,2024-07-15 16:14:10.169000,2024-07-15 16:14:10.169000,244,14,9,51651,2.91,1,2024-07-21,2024-07-18,13
9210,2024-07-15 16:17:09.807000,2024-07-15 16:17:09.807000,16,19,3,35424,3.60,1,2024-07-17,2024-07-20,7
9211,2024-07-15 16:45:10.216000,2024-07-15 16:45:10.216000,153,8,18,4312,3.17,1,2024-07-22,2024-07-15,19
9212,2024-07-15 17:14:10.137000,2024-07-15 17:14:10.137000,380,14,13,84788,3.67,2,2024-07-16,2024-07-18,13
9213,2024-07-15 17:16:10.147000,2024-07-15 17:16:10.147000,356,4,17,62576,2.35,2,2024-07-20,2024-07-19,7
9214,2024-07-15 17:19:09.924000,2024-07-15 17:19:09.924000,137,8,8,50779,3.94,1,2024-07-18,2024-07-17,26
9215,2024-07-15 17:31:09.938000,2024-07-15 17:31:09.938000,131,20,19,85559,2.71,2,2024-07-16,2024-07-17,1
9216,2024-07-15 18:19:10.108000,2024-07-15 18:19:10.108000,206,16,9,16901,3.08,1,2024-07-17,2024-07-20,7
9217,2024-07-16 08:14:10.206000,2024-07-16 08:14:10.206000,106,3,14,62790,3.23,1,2024-07-22,2024-07-18,11
9218,2024-07-16 08:48:09.738000,2024-07-16 08:48:09.738000,342,15,15,65698,2.56,1,2024-07-22,2024-07-21,23
9219,2024-07-16 09:47:09.800000,2024-07-16 09:47:09.800000,265,17,20,3773,3.02,2,2024-07-23,2024-07-20,22
9220,2024-07-16 09:54:10.272000,2024-07-16 09:54:10.272000,11,13,5,92471,2.82,1,2024-07-17,2024-07-19,6
9221,2024-07-16 11:06:09.947000,2024-07-16 11:06:09.947000,7,6,20,3357,2.75,2,2024-07-19,2024-07-19,23
9222,2024-07-16 11:19:10.067000,2024-07-16 11:19:10.067000,281,15,13,90358,2.84,1,2024-07-19,2024-07-17,19
9223,2024-07-16 11:20:10.204000,2024-07-16 11:20:10.204000,129,11,19,34703,3.58,3,2024-07-22,2024-07-16,16
9224,2024-07-16 11:33:09.919000,2024-07-16 11:33:09.919000,237,11,7,5898,3.72,3,2024-07-19,2024-07-21,30
9225,2024-07-16 11:58:10.028000,2024-07-16 11:58:10.028000,366,2,11,84063,2.95,1,2024-07-21,2024-07-22,15
9226,2024-07-16 12:22:09.982000,2024-07-16 12:22:09.982000,68,4,4,6634,3.03,2,2024-07-23,2024-07-21,26
9227,2024-07-16 13:06:10.359000,2024-07-16 13:06:10.359000,42,2,18,64002,2.36,2,2024-07-23,2024-07-17,19
9228,2024-07-16 13:28:10.235000,2024-07-16 13:28:10.235000,11,4,3,74491,2.59,3,2024-07-20,2024-07-18,2
9229,2024-07-16 13:33:10.082000,2024-07-16 13:33:10.082000,61,5,9,42467,3.30,2,2024-07-19,2024-07-19,12
9230,2024-07-16 13:45:10.023000,2024-07-16 13:45:10.023000,231,19,2,33945,3.80,1,2024-07-18,2024-07-20,9
9231,2024-07-16 14:11:09.892000,2024-07-16 14:11:09.892000,292,16,19,57789,2.69,2,2024-07-17,2024-07-19,9
9232,2024-07-16 14:26:09.945000,2024-07-16 14:26:09.945000,349,19,8,9340,3.74,3,2024-07-17,2024-07-16,22
9233,2024-07-16 14:31:09.718000,2024-07-16 14:31:09.718000,42,19,1,52693,2.30,1,2024-07-21,2024-07-20,19
9234,2024-07-16 14:43:10.239000,2024-07-16 14:43:10.239000,328,15,8,74754,2.45,1,2024-07-21,2024-07-17,18
9235,2024-07-16 14:48:10.832000,2024-07-16 14:48:10.832000,175,1,6,57013,3.33,2,2024-07-17,2024-07-20,30
9236,2024-07-16 15:01:09.875000,2024-07-16 15:01:09.875000,105,10,1,14606,2.16,1,2024-07-22,2024-07-21,22
9237,2024-07-16 15:22:09.817000,2024-07-16 15:22:09.817000,100,4,10,14127,2.88,1,2024-07-22,2024-07-21,3
9238,2024-07-16 15:38:10.154000,2024-07-16 15:38:10.154000,104,1,6,84363,2.67,1,2024-07-19,2024-07-17,14
9239,2024-07-16 16:26:09.868000,2024-07-16 16:26:09.868000,385,14,17,34412,2.62,2,2024-07-19,2024-07-22,25
9240,2024-07-16 17:06:10.289000,2024-07-16 17:06:10.289000,362,1,10,31181,2.35,1,2024-07-17,2024-07-19,11
9241,2024-07-16 17:41:09.710000,2024-07-16 17:41:09.710000,118,2,1,16026,3.08,2,2024-07-17,2024-07-18,3
9242,2024-07-16 17:55:09.964000,2024-07-16 17:55:09.964000,55,3,7,38683,3.83,1,2024-07-23,2024-07-18,4
9243,2024-07-16 18:51:09.985000,2024-07-16 18:51:09.985000,100,15,7,95564,2.37,2,2024-07-21,2024-07-22,24
9244,2024-07-17 10:09:09.768000,2024-07-17 10:09:09.768000,365,3,11,10926,2.30,2,2024-07-24,2024-07-18,21
9245,2024-07-17 10:18:10.247000,2024-07-17 10:18:10.247000,156,17,3,12102,3.09,2,2024-07-22,2024-07-22,14
9246,2024-07-17 10:38:10.126000,2024-07-17 10:38:10.126000,226,13,9,32479,2.42,3,2024-07-24,2024-07-21,16
9247,2024-07-17 11:15:10.197000,2024-07-17 11:15:10.197000,222,9,4,72161,2.68,3,2024-07-20,2024-07-18,17
9248,2024-07-17 12:41:10.120000,2024-07-17 12:41:10.120000,196,1,11,65125,3.32,3,2024-07-23,2024-07-18,24
9249,2024-07-17 12:54:10.170000,2024-07-17 12:54:10.170000,11,2,9,11896,3.73,2,2024-07-23,2024-07-18,11
9250,2024-07-17 13:13:10.154000,2024-07-17 13:13:10.154000,343,9,7,44186,2.04,3,2024-07-18,2024-07-17,24
9251,2024-07-17 13:50:09.971000,2024-07-17 13:50:09.971000,163,16,15,76170,3.22,2,2024-07-24,2024-07-21,10
9252,2024-07-17 14:11:10.271000,2024-07-17 14:11:10.271000,112,8,3,66447,3.45,3,2024-07-22,2024-07-23,17
9253,2024-07-17 14:24:09.796000,2024-07-17 14:24:09.796000,111,5,1,61803,3.45,1,2024-07-18,2024-07-18,4
9254,2024-07-17 14:31:10.270000,2024-07-17 14:31:10.270000,270,8,17,86561,3.48,3,2024-07-20,2024-07-17,27
9255,2024-07-17 14:44:09.834000,2024-07-17 14:44:09.834000,261,1,4,69519,2.28,3,2024-07-24,2024-07-21,27
9256,2024-07-17 15:48:10.443000,2024-07-17 15:48:10.443000,392,3,6,91699,3.38,3,2024-07-22,2024-07-18,26
9257,2024-07-17 16:58:09.882000,2024-07-17 16:58:09.882000,199,1,7,78479,2.83,3,2024-07-18,2024-07-21,18
9258,2024-07-17 18:07:09.712000,2024-07-17 18:07:09.712000,24,7,2,74126,2.69,1,2024-07-22,2024-07-20,19
9259,2024-07-17 18:26:09.871000,2024-07-17 18:26:09.871000,103,18,14,54535,3.24,1,2024-07-20,2024-07-22,30
9260,2024-07-18 08:34:09.981000,2024-07-18 08:34:09.981000,384,7,18,37607,2.09,1,2024-07-24,2024-07-20,10
9261,2024-07-18 08:51:09.940000,2024-07-18 08:51:09.940000,53,10,19,72298,3.61,2,2024-07-24,2024-07-20,5
9262,2024-07-18 09:05:10.305000,2024-07-18 09:05:10.305000,235,13,5,80762,2.92,2,2024-07-19,2024-07-19,20
9263,2024-07-18 09:31:10.207000,2024-07-18 09:31:10.207000,195,19,4,81915,3.02,2,2024-07-23,2024-07-18,17
9264,2024-07-18 10:20:10.686000,2024-07-18 10:20:10.686000,122,16,13,57714,3.40,2,2024-07-21,2024-07-18,21
9265,2024-07-18 11:18:10.218000,2024-07-18 11:18:10.218000,81,16,17,47160,2.24,2,2024-07-24,2024-07-23,2
9266,2024-07-18 11:25:10.178000,2024-07-18 11:25:10.178000,189,19,10,96307,2.99,3,2024-07-19,2024-07-22,30
9267,2024-07-18 11:44:10.247000,2024-07-18 11:44:10.247000,233,18,18,12055,2.65,1,2024-07-22,2024-07-19,9
9268,2024-07-18 12:10:09.956000,2024-07-18 12:10:09.956000,84,11,19,98835,2.08,1,2024-07-20,2024-07-22,29
9269,2024-07-18 13:12:10.236000,2024-07-18 13:12:10.236000,49,20,19,17090,2.95,3,2024-07-23,2024-07-23,20
9270,2024-07-18 14:18:10.087000,2024-07-18 14:18:10.087000,33,8,14,61263,2.71,1,2024-07-24,2024-07-21,6
9271,2024-07-18 14:20:10.073000,2024-07-18 14:20:10.073000,378,18,13,61064,2.62,2,2024-07-22,2024-07-18,8
9272,2024-07-18 14:56:09.869000,2024-07-18 14:56:09.869000,30,3,7,60043,3.35,2,2024-07-20,2024-07-23,23
9273,2024-07-18 15:44:09.921000,2024-07-18 15:44:09.921000,267,19,5,17829,2.27,2,2024-07-20,2024-07-22,4
9274,2024-07-18 17:59:09.745000,2024-07-18 17:59:09.745000,373,9,14,68352,3.60,1,2024-07-20,2024-07-21,2
9275,2024-07-18 18:14:09.653000,2024-07-18 18:14:09.653000,313,19,6,27314,2.54,2,2024-07-23,2024-07-23,23
9276,2024-07-18 18:48:09.737000,2024-07-18 18:48:09.737000,124,9,2,35320,2.78,3,2024-07-23,2024-07-20,3
9277,2024-07-19 08:41:10.447000,2024-07-19 08:41:10.447000,361,14,13,16728,2.13,2,2024-07-20,2024-07-21,1
9278,2024-07-19 09:07:09.867000,2024-07-19 09:07:09.867000,251,5,4,72286,2.29,2,2024-07-21,2024-07-21,17
9279,2024-07-19 09:22:09.881000,2024-07-19 09:22:09.881000,44,12,10,44112,3.30,1,2024-07-23,2024-07-25,25
823,2023-02-13 14:53:09.918000,2023-02-13 14:53:09.918000,20,5,8,34263,2.41,3,2024-07-26,2023-02-18,14
9280,2024-07-19 10:31:10.211000,2024-07-19 10:31:10.211000,161,11,7,89063,2.20,3,2024-07-20,2024-07-25,24
9281,2024-07-19 11:04:09.803000,2024-07-19 11:04:09.803000,3,15,10,47116,3.11,1,2024-07-24,2024-07-21,3
9282,2024-07-19 11:32:09.916000,2024-07-19 11:32:09.916000,148,15,11,73071,3.00,3,2024-07-24,2024-07-20,12
9283,2024-07-19 12:14:09.868000,2024-07-19 12:14:09.868000,117,15,1,85056,3.37,3,2024-07-21,2024-07-22,2
9284,2024-07-19 12:48:10.200000,2024-07-19 12:48:10.200000,339,13,18,29575,2.46,3,2024-07-21,2024-07-25,18
9285,2024-07-19 12:56:09.984000,2024-07-19 12:56:09.984000,277,2,19,67693,2.71,1,2024-07-23,2024-07-25,12
9286,2024-07-19 13:09:09.839000,2024-07-19 13:09:09.839000,122,1,13,56884,2.39,1,2024-07-23,2024-07-20,14
9287,2024-07-19 13:13:10.099000,2024-07-19 13:13:10.099000,75,2,18,40816,3.99,1,2024-07-20,2024-07-25,25
9288,2024-07-19 14:40:10.228000,2024-07-19 14:40:10.228000,94,12,9,64988,3.31,3,2024-07-25,2024-07-24,21
9289,2024-07-19 14:41:09.837000,2024-07-19 14:41:09.837000,79,15,20,61452,3.34,3,2024-07-19,2024-07-21,29
9290,2024-07-19 15:49:10.232000,2024-07-19 15:49:10.232000,386,2,8,92200,2.05,2,2024-07-23,2024-07-20,19
9291,2024-07-19 16:03:09.801000,2024-07-19 16:03:09.801000,62,5,10,90950,3.51,3,2024-07-24,2024-07-21,25
2226,2023-05-11 09:12:09.751000,2023-05-11 09:12:09.751000,114,9,4,41310,3.33,1,2023-05-16,2023-05-13,27
9292,2024-07-19 17:31:09.875000,2024-07-19 17:31:09.875000,10,10,9,12931,2.43,2,2024-07-23,2024-07-22,30
9293,2024-07-19 17:54:10.186000,2024-07-19 17:54:10.186000,176,14,8,38844,2.29,1,2024-07-21,2024-07-23,18
9294,2024-07-19 18:02:09.838000,2024-07-19 18:02:09.838000,392,16,18,70891,2.44,2,2024-07-21,2024-07-23,29
9295,2024-07-22 08:22:10.194000,2024-07-22 08:22:10.194000,32,20,16,36697,3.62,1,2024-07-24,2024-07-24,2
9296,2024-07-22 08:36:10.205000,2024-07-22 08:36:10.205000,242,10,11,62750,3.40,2,2024-07-26,2024-07-27,10
9297,2024-07-22 09:02:10.184000,2024-07-22 09:02:10.184000,133,16,13,65897,2.79,2,2024-07-29,2024-07-23,29
9298,2024-07-22 09:20:09.959000,2024-07-22 09:20:09.959000,362,1,18,10959,2.33,2,2024-07-23,2024-07-23,7
9299,2024-07-22 09:35:10.182000,2024-07-22 09:35:10.182000,273,13,14,44327,2.14,2,2024-07-23,2024-07-22,28
9300,2024-07-22 10:18:10.244000,2024-07-22 10:18:10.244000,355,10,16,26526,2.40,3,2024-07-28,2024-07-24,20
9301,2024-07-22 10:25:10.186000,2024-07-22 10:25:10.186000,174,7,18,99717,2.82,3,2024-07-23,2024-07-23,27
9302,2024-07-22 10:26:09.925000,2024-07-22 10:26:09.925000,91,17,12,67641,3.69,2,2024-07-27,2024-07-26,5
9303,2024-07-22 11:09:09.770000,2024-07-22 11:09:09.770000,271,20,5,83325,2.02,2,2024-07-25,2024-07-28,7
9304,2024-07-22 11:53:09.863000,2024-07-22 11:53:09.863000,364,6,18,99145,3.87,1,2024-07-25,2024-07-27,18
9305,2024-07-22 12:19:09.847000,2024-07-22 12:19:09.847000,286,17,13,57971,2.97,3,2024-07-26,2024-07-27,17
9306,2024-07-22 14:29:09.977000,2024-07-22 14:29:09.977000,392,3,20,95760,2.21,1,2024-07-25,2024-07-25,19
9307,2024-07-22 14:37:09.774000,2024-07-22 14:37:09.774000,279,13,3,43059,3.21,2,2024-07-25,2024-07-26,27
9308,2024-07-22 14:40:10.381000,2024-07-22 14:40:10.381000,280,17,2,6490,2.42,2,2024-07-29,2024-07-22,18
9309,2024-07-22 14:44:09.860000,2024-07-22 14:44:09.860000,372,6,11,67559,2.60,2,2024-07-23,2024-07-28,15
9310,2024-07-22 15:24:10.195000,2024-07-22 15:24:10.195000,74,7,10,79490,3.65,1,2024-07-23,2024-07-24,8
9311,2024-07-22 16:39:09.745000,2024-07-22 16:39:09.745000,133,9,15,96367,2.47,3,2024-07-23,2024-07-27,16
9312,2024-07-22 17:04:10.037000,2024-07-22 17:04:10.037000,168,6,15,49038,3.23,2,2024-07-28,2024-07-28,17
9313,2024-07-22 17:58:09.987000,2024-07-22 17:58:09.987000,90,5,13,28095,2.37,1,2024-07-28,2024-07-23,22
9314,2024-07-22 18:20:09.981000,2024-07-22 18:20:09.981000,163,15,4,46049,2.65,2,2024-07-28,2024-07-27,13
9315,2024-07-22 18:30:10.166000,2024-07-22 18:30:10.166000,305,17,4,7401,3.02,3,2024-07-26,2024-07-26,7
9316,2024-07-23 08:35:10.272000,2024-07-23 08:35:10.272000,174,15,18,86184,2.46,1,2024-07-29,2024-07-25,7
9317,2024-07-23 08:38:09.839000,2024-07-23 08:38:09.839000,391,14,12,11761,2.60,2,2024-07-29,2024-07-26,18
9318,2024-07-23 08:39:09.860000,2024-07-23 08:39:09.860000,58,9,18,11272,3.58,2,2024-07-29,2024-07-24,15
9319,2024-07-23 08:42:10.220000,2024-07-23 08:42:10.220000,373,5,8,90803,3.24,2,2024-07-26,2024-07-28,6
9320,2024-07-23 09:20:10.163000,2024-07-23 09:20:10.163000,96,2,11,74030,2.08,1,2024-07-26,2024-07-25,11
9321,2024-07-23 09:58:09.795000,2024-07-23 09:58:09.795000,227,6,15,36431,3.47,1,2024-07-25,2024-07-26,11
